,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
42679,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
42680,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
42681,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Toronto Vegetarian Association,43.655953,-79.392854,Office
42682,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
42683,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Patties Express,43.657832414035745,-79.38183777062407,Caribbean Restaurant
42684,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Bombay Street Food,43.66190434754231,-79.3861453057871,Indian Restaurant
42685,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Arctic Bites,43.65608524137075,-79.39291311374251,Ice Cream Shop
42686,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,California Sandwiches,43.660824989345386,-79.38288750546259,Sandwich Place
42687,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
42688,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Light Café 路燈咖啡,43.65607098189164,-79.39302058882892,Café
42689,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Krispy Kreme Doughnut Cafe,43.65577205054815,-79.391993340322,Donut Shop
42690,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.66233150401023,-79.38626989016404,Coffee Shop
42691,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Sambuca Grill,43.656109861046346,-79.39294644724129,Italian Restaurant
42692,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Bed Bath & Beyond,43.6592716,-79.3830096,Furniture / Home Store
42693,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Winners,43.661039805656436,-79.38360580450556,Clothing Store
42694,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.659260439041304,-79.38197135925293,Coffee Shop
42695,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Upper Deck by Fran's,43.66130448614313,-79.3840381913115,Bar
42696,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Omai,43.656006,-79.392494,Japanese Restaurant
42697,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Colaba Junction,43.66094,-79.385635,Indian Restaurant
42698,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Midi Bistro,43.65587131386703,-79.39209126452964,French Restaurant
42699,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,freshii,43.66128623053018,-79.38396405932683,Salad Place
42700,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop
42701,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Tosto Quick Fire Pizza and Pasta,43.661390917995156,-79.3860445454847,Italian Restaurant
42702,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Booster Juice,43.66084631,-79.38354609,Smoothie Shop
42703,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Est West Cafe,43.65954133608129,-79.39063666861075,Salad Place
42704,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.659695,-79.388706,Coffee Shop
42705,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Second Cup,43.660721671691235,-79.38630837243234,Coffee Shop
42706,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Mo'Ramyun,43.65614757920083,-79.39228230349781,Korean Restaurant
42707,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,The Sandwich Delight,43.661369862554835,-79.38766021175518,Sandwich Place
42708,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Niagara on the lake,43.66127782448929,-79.38934260971297,Lake
42709,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Valens Restaurants,43.65609618431269,-79.39283865916013,Restaurant
42710,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Margarita's,43.65623370955003,-79.39276786625958,Mexican Restaurant
49517,Downtown Toronto,Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
49518,Downtown Toronto,Christie,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
49519,Downtown Toronto,Christie,43.669542,-79.4225637,Starbucks,43.671585333016466,-79.42136550708386,Coffee Shop
49520,Downtown Toronto,Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
49521,Downtown Toronto,Christie,43.669542,-79.4225637,Universal Grill,43.670549820711926,-79.42654054306477,Diner
49522,Downtown Toronto,Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
49523,Downtown Toronto,Christie,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
49524,Downtown Toronto,Christie,43.669542,-79.4225637,Loblaws,43.671806531827656,-79.42110162429452,Grocery Store
49525,Downtown Toronto,Christie,43.669542,-79.4225637,Faema Caffe,43.6720032,-79.4222086,Café
49526,Downtown Toronto,Christie,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.420499,Baby Store
49527,Downtown Toronto,Christie,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
49528,Downtown Toronto,Christie,43.669542,-79.4225637,Queens Club,43.672386069777616,-79.41810570233238,Athletics & Sports
49529,Downtown Toronto,Christie,43.669542,-79.4225637,Pioneer Gas,43.67035525082211,-79.42840047898076,Convenience Store
49530,Downtown Toronto,Christie,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
49531,Downtown Toronto,Christie,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
49532,Downtown Toronto,Christie,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
49773,Scarborough,Cedarbrae,43.773136,-79.23947609999999,Federick Restaurant,43.77469659057996,-79.24114242818267,Hakka Restaurant
49774,Scarborough,Cedarbrae,43.773136,-79.23947609999999,Drupati's Roti & Doubles,43.775222138791534,-79.24167761001029,Caribbean Restaurant
49775,Scarborough,Cedarbrae,43.773136,-79.23947609999999,Thai One On,43.77446763641413,-79.24126833717742,Thai Restaurant
49776,Scarborough,Cedarbrae,43.773136,-79.23947609999999,Centennial Recreation Centre,43.77459330890341,-79.23649962433035,Athletics & Sports
49777,Scarborough,Cedarbrae,43.773136,-79.23947609999999,TD Canada Trust,43.77495189482367,-79.24134314060211,Bank
49778,Scarborough,Cedarbrae,43.773136,-79.23947609999999,B&A Bakery,43.77439074389114,-79.24387684648542,Bakery
49779,Scarborough,Cedarbrae,43.773136,-79.23947609999999,Popeyes Louisiana Kitchen,43.7759298356196,-79.23532833470263,Fried Chicken Joint
49822,North York,Hillcrest Village,43.8037622,-79.3634517,Eagle's Nest Golf Club,43.805454826002794,-79.36418592243415,Golf Course
49823,North York,Hillcrest Village,43.8037622,-79.3634517,AY Jackson Pool,43.804515413699576,-79.36613821581467,Pool
49824,North York,Hillcrest Village,43.8037622,-79.3634517,Villa Madina,43.80168506227364,-79.36393844569061,Mediterranean Restaurant
49825,North York,Hillcrest Village,43.8037622,-79.3634517,Duncan Creek Park,43.80553928816196,-79.36069456944033,Dog Run
49838,North York,Bathurst Manor,43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega
49839,North York,Bathurst Manor,43.7543283,-79.4422593,Bagel Plus,43.75539484400371,-79.4406859789969,Restaurant
49840,North York,Bathurst Manor,43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop
49841,North York,Bathurst Manor,43.7543283,-79.4422593,Starbucks,43.755653123519615,-79.43987338134932,Coffee Shop
49842,North York,Bathurst Manor,43.7543283,-79.4422593,Best for Bride in Toronto,43.75571979646036,-79.43788253603987,Bridal Shop
49843,North York,Bathurst Manor,43.7543283,-79.4422593,Dairy Queen,43.75567964325238,-79.44016579234159,Ice Cream Shop
49844,North York,Bathurst Manor,43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
49845,North York,Bathurst Manor,43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
49846,North York,Bathurst Manor,43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257187,Sushi Restaurant
49847,North York,Bathurst Manor,43.7543283,-79.4422593,Popeyes,43.754671343663034,-79.44274006861691,Fried Chicken Joint
49848,North York,Bathurst Manor,43.7543283,-79.4422593,Sheppard Plaza,43.75569512647938,-79.43961347354475,Shopping Mall
49849,North York,Bathurst Manor,43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
49850,North York,Bathurst Manor,43.7543283,-79.4422593,Subway,43.75572798067668,-79.43988217796945,Sandwich Place
49851,North York,Bathurst Manor,43.7543283,-79.4422593,Shoppers Drug Mart,43.756204016589244,-79.43958897502529,Pharmacy
49852,North York,Bathurst Manor,43.7543283,-79.4422593,Yogurty's,43.756190568366485,-79.43941837290544,Frozen Yogurt Shop
49853,North York,Bathurst Manor,43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant
49854,North York,Bathurst Manor,43.7543283,-79.4422593,Sunrise Foods & Catering,43.75517797040956,-79.4416685761199,Grocery Store
49855,North York,Bathurst Manor,43.7543283,-79.4422593,Rogers,43.75575664597711,-79.44005186942444,Video Store
49856,North York,Bathurst Manor,43.7543283,-79.4422593,Metro,43.755791531926526,-79.43980055649448,Supermarket
49857,North York,Bathurst Manor,43.7543283,-79.4422593,Burnett Park,43.75758512081283,-79.43985525270034,Park
49858,North York,Bathurst Manor,43.7543283,-79.4422593,China Court,43.75578017077131,-79.43743743256304,Chinese Restaurant
50279,North York,Downsview North,43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega
50280,North York,Downsview North,43.7543283,-79.4422593,Bagel Plus,43.75539484400371,-79.4406859789969,Restaurant
50281,North York,Downsview North,43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop
50282,North York,Downsview North,43.7543283,-79.4422593,Starbucks,43.755653123519615,-79.43987338134932,Coffee Shop
50283,North York,Downsview North,43.7543283,-79.4422593,Best for Bride in Toronto,43.75571979646036,-79.43788253603987,Bridal Shop
50284,North York,Downsview North,43.7543283,-79.4422593,Dairy Queen,43.75567964325238,-79.44016579234159,Ice Cream Shop
50285,North York,Downsview North,43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
50286,North York,Downsview North,43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
50287,North York,Downsview North,43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257187,Sushi Restaurant
50288,North York,Downsview North,43.7543283,-79.4422593,Popeyes,43.754671343663034,-79.44274006861691,Fried Chicken Joint
50289,North York,Downsview North,43.7543283,-79.4422593,Sheppard Plaza,43.75569512647938,-79.43961347354475,Shopping Mall
50290,North York,Downsview North,43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
50291,North York,Downsview North,43.7543283,-79.4422593,Subway,43.75572798067668,-79.43988217796945,Sandwich Place
50292,North York,Downsview North,43.7543283,-79.4422593,Shoppers Drug Mart,43.756204016589244,-79.43958897502529,Pharmacy
50293,North York,Downsview North,43.7543283,-79.4422593,Yogurty's,43.756190568366485,-79.43941837290544,Frozen Yogurt Shop
50294,North York,Downsview North,43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant
50295,North York,Downsview North,43.7543283,-79.4422593,Sunrise Foods & Catering,43.75517797040956,-79.4416685761199,Grocery Store
50296,North York,Downsview North,43.7543283,-79.4422593,Rogers,43.75575664597711,-79.44005186942444,Video Store
50297,North York,Downsview North,43.7543283,-79.4422593,Metro,43.755791531926526,-79.43980055649448,Supermarket
50298,North York,Downsview North,43.7543283,-79.4422593,Burnett Park,43.75758512081283,-79.43985525270034,Park
50299,North York,Downsview North,43.7543283,-79.4422593,China Court,43.75578017077131,-79.43743743256304,Chinese Restaurant
50720,North York,Wilson Heights,43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega
50721,North York,Wilson Heights,43.7543283,-79.4422593,Bagel Plus,43.75539484400371,-79.4406859789969,Restaurant
50722,North York,Wilson Heights,43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop
50723,North York,Wilson Heights,43.7543283,-79.4422593,Starbucks,43.755653123519615,-79.43987338134932,Coffee Shop
50724,North York,Wilson Heights,43.7543283,-79.4422593,Best for Bride in Toronto,43.75571979646036,-79.43788253603987,Bridal Shop
50725,North York,Wilson Heights,43.7543283,-79.4422593,Dairy Queen,43.75567964325238,-79.44016579234159,Ice Cream Shop
50726,North York,Wilson Heights,43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
50727,North York,Wilson Heights,43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
50728,North York,Wilson Heights,43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257187,Sushi Restaurant
50729,North York,Wilson Heights,43.7543283,-79.4422593,Popeyes,43.754671343663034,-79.44274006861691,Fried Chicken Joint
50730,North York,Wilson Heights,43.7543283,-79.4422593,Sheppard Plaza,43.75569512647938,-79.43961347354475,Shopping Mall
50731,North York,Wilson Heights,43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
50732,North York,Wilson Heights,43.7543283,-79.4422593,Subway,43.75572798067668,-79.43988217796945,Sandwich Place
50733,North York,Wilson Heights,43.7543283,-79.4422593,Shoppers Drug Mart,43.756204016589244,-79.43958897502529,Pharmacy
50734,North York,Wilson Heights,43.7543283,-79.4422593,Yogurty's,43.756190568366485,-79.43941837290544,Frozen Yogurt Shop
50735,North York,Wilson Heights,43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant
50736,North York,Wilson Heights,43.7543283,-79.4422593,Sunrise Foods & Catering,43.75517797040956,-79.4416685761199,Grocery Store
50737,North York,Wilson Heights,43.7543283,-79.4422593,Rogers,43.75575664597711,-79.44005186942444,Video Store
50738,North York,Wilson Heights,43.7543283,-79.4422593,Metro,43.755791531926526,-79.43980055649448,Supermarket
50739,North York,Wilson Heights,43.7543283,-79.4422593,Burnett Park,43.75758512081283,-79.43985525270034,Park
50740,North York,Wilson Heights,43.7543283,-79.4422593,China Court,43.75578017077131,-79.43743743256304,Chinese Restaurant
51161,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
51162,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
51163,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
51164,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
51165,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Subway,43.704627625493806,-79.34966067001598,Sandwich Place
51166,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
51167,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Tim Hortons,43.7050992,-79.3505047,Coffee Shop
51168,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Shoppers Drug Mart,43.70620905709154,-79.34669185112756,Pharmacy
51169,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
51170,East York,Thorncliffe Park,43.7053689,-79.34937190000001,TD Canada Trust,43.7063562,-79.3456426,Bank
51171,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Mayfair Homes,43.70556,-79.35054,Housing Development
51172,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Cross Fit Quantum,43.70688280775818,-79.35081900071673,Gym / Fitness Center
51173,East York,Thorncliffe Park,43.7053689,-79.34937190000001,LCBO,43.706700447882305,-79.34501827004178,Liquor Store
51174,East York,Thorncliffe Park,43.7053689,-79.34937190000001,Leaside park,43.70217669622919,-79.35137675914693,Park
51175,East York,Thorncliffe Park,43.7053689,-79.34937190000001,25 Don Mills Bus Short Turn,43.702521118192664,-79.35266017913818,Bus Station
51386,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
51387,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,Four Seasons Centre for the Performing Arts,43.65060862138792,-79.38627956459021,Concert Hall
51388,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
51389,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
51390,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
51391,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
51392,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
51393,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
51394,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
51395,Downtown Toronto,Adelaide,43.65057120000001,-79.3845675,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
